;opi_id;tag;subtag;opinion_unit;review_id;rating
494;494;;;I recommend this one , the best I have used so far .;5428772881;5
495;495;;;Great app;5427541050;5
496;496;;;This app helps my family a lot .;5427541050;5
497;497;;;We live in a city that is near refineries;5427541050;5
498;498;;;and I have friends that have gotten lung cancer .;5427541050;5
499;499;;;Technology like this helps my son who is asthmatic and I wear a mask when we have to .;5427541050;5
500;500;;;If we want clean bottled water why not clean air ?;5427541050;5
501;501;;;Great app;5426801502;5
502;502;;;Help me know my area ’s pollution .;5426801502;5
503;503;;;The best Air Quality App ever ! ! !;5426111274;5
504;504;;;This is the best Air Quality I have ever used so far .;5426111274;5
505;505;;;Really need this information here in South Korea especially being a mountain bike rider .;5426111274;5
506;506;;;Highly recommend .;5426111274;5
507;507;;;Super convenient;5425866503;5
508;508;;;Very easy to use- excellent reference tool;5425866503;5
509;509;;;Very helpful;5425080543;5
510;510;;;Can check anytime anywhere and know the air quality .;5425080543;5
511;511;;;Great app .;5425080543;5
512;512;;;Little T Noi;5425080543;5
513;513;;;EU std;5424428526;5
514;514;;;This is the most accurate and reliable system so far .;5424428526;5
515;515;;;More people should participate in order to establish even better and precise system .   ;5424428526;5
516;516;;;Thanks !   ;5424428526;5
517;517;;;P.s .;5424428526;5
518;518;;;This is for Apple , you should enable like(or similar mechanism ) button for reviews .;5424428526;5
519;519;;;To show how much people adore or not some review !;5424428526;5
520;520;;;Super helpful !;5423280645;5
521;521;;;Using the app while in Chiang Mai , Thailand where the air can be very unhealthy from farmers burning their fields .;5423280645;5
522;522;;;Really glad to have found this app .;5423280645;5
523;523;;;And I like that it pairs nicely with my Apple watch .;5423280645;5
524;524;;;Helps our students;5422283413;5
525;525;;;We have our own monitor and use it to determine safe air for recess and activities in Seoul !;5422283413;5
526;526;;;Amazing;5420947784;5
527;527;;;This app was an eye opener !;5420947784;5
528;528;;;Found out my home had bad ventilation all thanks to this app and was able to fix it the next day .;5420947784;5
529;529;;;My air quality went from poor to good because it helped me figure out the problem .;5420947784;5
530;530;;;Highly recommend .;5420947784;5
531;531;;;Great app;5420441093;5
532;532;;;I highly recommend;5420441093;5
533;533;;;Helpful;5417998331;5
534;534;;;Great app .;5417998331;5
535;535;;;Super helpful for city dwellers;5417998331;5
536;536;;;Incredibly helpful for people who live in China;5417991494;5
537;537;;;Well , download this app now if you ’re living in Shanghai or Beijing .;5417991494;5
538;538;;;The air quality of Shanghai is extremely bad in winter as pollutes were blown over from the north in this period of time .;5417991494;5
539;539;;;With the app you will be cognizant of when to wear a mask when going out .;5417991494;5
540;540;;;Works great especially Thailand;5417966455;5
541;541;;;Very accurate way to check air quality , even down to the hour of the day .;5417966455;5
542;542;;;I ’ve used it plenty of times internationally as well and finds all locations I ’ve ever searched for .;5417966455;5
543;543;;;Helps a lot !;5417448922;5
544;544;;;The AirVisual app is fairly accurate and representative of the actual .;5417448922;5
545;545;;;I ’d recomme nd it to give “ general”observations .;5417448922;5
546;546;;;Thanks fully;5415645162;5
547;547;;;This application can help millions people ❤ ️ ❤ ️;5415645162;5
548;548;;;Great app !;5414463688;5
549;549;;;Helped so much during Australian fires;5414463688;5
550;550;;;Zendra;5412107114;5
551;551;;;Very good app .;5412107114;5
552;552;;;Accurate & crowdsourced;5411636728;5
553;553;;;The air quality data updates hourly .;5411636728;5
554;554;;;The data is crowdsourced , so you can get very accurate information based on your location !;5411636728;5
555;555;;;It also includes guides to help you plan your daily activities around air quality !;5411636728;5
556;556;;;Sofia;5408614210;5
557;557;;;Really helpful;5408614210;5
558;558;;;Air quality monitoring app is great;5408311763;5
559;559;;;I am using this app every day now .;5408311763;5
560;560;;;I check the air Quality before working out;5408311763;5
561;561;;;Good app;5405498148;5
562;562;;;Very useful;5405498148;5
563;563;;;Los Angeles reviewer;5404537083;5
564;564;;;We always check your app where we live and whenever we travel internationally .;5404537083;5
565;565;;;Information is power;5401417911;5
566;566;;;First time I feel informed about decisions around air quality .;5401417911;5
567;567;;;A few things I enjoy are how easy it is to scan various data sources , the color code for good / medium / bad , and forecasting .;5401417911;5
568;568;;;Thank goodness;5400212588;5
569;569;;;Sensitive to air quality - this app helps keep me from getting sick !;5400212588;5
570;570;;;Love it ! ! !;5400212588;5
571;571;;;I love this app;5399623194;5
572;572;;;I have asthma & this app has helped me to stay current with air quality .   ;5399623194;5
573;573;;;I have a smart watch & so the air quality number comes over my watch & keeps current .   ;5399623194;5
574;574;;;Great app;5399623194;5
575;575;;;Great application;5398003612;5
576;576;;;It is good to know that Belgrade is one of the most poluted cities in the globe;5398003612;5
577;577;;;How ’s your air ?;5397728750;5
578;578;;;This works apparently well , I am happy with the information;5397728750;5
579;579;;;Breathe Easier;5397621497;5
580;580;;;An easy to use app that nicely displays the necessary information .;5397621497;5
581;581;;;I especially like the option to choose the sensors that I want pollution readings from .;5397621497;5
582;582;;;R;5395320837;5
583;583;;;Currently , the best apps for this type of the information .;5395320837;5
584;584;;;Very Helpful;5394454509;5
585;585;;;My three month old daughter has a hard time breathing on her own .;5394454509;5
586;586;;;She requires oxygen assistance when the air quality is bad .;5394454509;5
587;587;;;This app helps me to know if she ’ll need the oxygen or not .;5394454509;5
588;588;;;Great;5389679595;5
589;589;;;app is very helpful;5389679595;5
590;590;;;Simple and Factual;5388190795;5
591;591;;;Easy to get the relevant info .   ;5388190795;5
592;592;;;Excellent;5388190795;5
593;593;;;Thank you;5388165126;5
594;594;;;Great app !;5388165126;5
595;595;;;A Must have , for living in Taichung;5388165126;5
596;596;;;Great for travel in affected areas;5387362700;5
597;597;;;When I got to Saigon , knowing how awful the air was helped to inform my use of time .;5387362700;5
598;598;;;I wore a mask .;5387362700;5
599;599;;;Two weeks later , the air situation improved , and I spent more time outdoors .;5387362700;5
600;600;;;Great app !;5386095421;5
601;601;;;Great;5386095421;5
602;602;;;Great to be informed;5385266871;5
603;603;;;It ’s help me make decisions where I should be living in Southeast Asia;5385266871;5
604;604;;;Very helpful ! Great data !;5384627750;5
605;605;;;With burning all over Asia at the moment , this has been invaluable to us and our health !;5384627750;5
606;606;;;Great to have PM2.5 while in Australia;5383900752;5
607;607;;;I ’m currently in Australia and the smoke from the fires has been significant .;5383900752;5
608;608;;;This app has been very helpful in accessing the risk levels .;5383900752;5
609;609;;;Very good;5382698757;5
610;610;;;This app has weather index from all over the world .;5382698757;5
611;611;;;Air Visual;5373514946;5
612;612;;;Very helpful and easy app to see air conditions wherever you are .;5373514946;5
613;613;;;Extremely helpful;5373437137;5
614;614;;;This app has been very helpful in managing our itinerary to Australia during the bushfires of 2020 .;5373437137;5
615;615;;;So glad we found it .;5373437137;5
616;616;;;We ’ll use the app wherever we go in the future as well as for use at home .;5373437137;5
617;617;;;Great tool;5373226867;5
618;618;;;I use this app everyday to gauge my air quality in   Afghanistan .;5373226867;5
619;619;;;Great tool and highly recommend it .;5373226867;5
620;620;;;very good but bug opening app from widgets !;5371805050;5
621;621;;;tnx;5371805050;5
622;622;;;♥;5371805050;5
623;623;;;️   please fix this bug;5371805050;5
624;624;;;Superb app;5371794155;5
625;625;;;Very helpfull app;5371794155;5
626;626;;;Great app;5370871390;5
627;627;;;Helps you keep track of pollution in your city;5370871390;5
628;628;;;Best app to monitor air quality;5369586685;5
629;629;;;Make sure to check out the AirVisual Earth map for satellite air movement to see what ’s coming .;5369586685;5
630;630;;;Only app to have !;5369586685;5
631;631;;;Perfect;5369471838;5
632;632;;;Perfect;5369471838;5
633;633;;;Great app !;5367727046;5
634;634;;;Its a great ap for tracking our evironment !;5367727046;5
635;635;;;Marli tadayon;5367129937;5
636;636;;;Perfect;5367129937;5
637;637;;;Incredible app !;5365986765;5
638;638;;;Using this app to monitor Melbourne ’s air quality during the nearby fires .   ;5365986765;5
639;639;;;Very useful !;5365986765;5
640;640;;;Good app;5359300149;5
641;641;;;Good app for people whit asma;5359300149;5
642;642;;;Good;5358867523;5
643;643;;;But just one weakness is that this app could nt find the right location   Thank you;5358867523;5
644;644;;;Quality;5358408833;5
645;645;;;its very good app for checking the air quality !;5358408833;5
646;646;;;Super helpful through fire season;5355487826;5
647;647;;;With young children , it has been amazingly helpful to know when it is safe to go outside before we all start coughing .;5355487826;5
648;648;;;Super useful;5355099010;5
649;649;;;Great info for the people;5355099010;5
650;650;;;Mahsa800;5354464171;5
651;651;;;Perfect;5354464171;5
652;652;;;An indispensable app;5353902183;5
653;653;;;This is an awesome easy to navigate app .;5353902183;5
654;654;;;For those who live in China , or other polluted areas , absolutely indispensable- especially the pollution forecasts .;5353902183;5
655;655;;;Super helpful for planning events and such;5353902183;5
656;656;;;Best app;5350386979;5
657;657;;;I appreciate the producers of this app , it really helps me in Iran .;5350386979;5
658;658;;;SLC Air 😕;5348471568;5
659;659;;;I ’m a runner and this apps helps me gauge wether or not I should do an outside run or hit the treadmill at the gym .;5348471568;5
660;660;;;Love it !;5347911690;5
661;661;;;So grateful for this resource !;5347911690;5
662;662;;;Breathing better;5347888047;5
663;663;;;Ai n't nobody got time for pollution;5347888047;5
664;664;;;Air quality;5347867957;5
665;665;;;Great app .;5347867957;5
666;666;;;I would n’t mind if there were suggestions of things to do if air quality is poor .;5347867957;5
667;667;;;Maybe even links to services or items to purchase .;5347867957;5
