;review_id;rating;title;review_date;user_name;review;response_id;dev_response;response_date;lang
770;5422283413;5;Helps our students;2020-01-19T08:48:45Z;Kiddoh;We have our own monitor and use it to determine safe air for recess and activities in Seoul!;;;;en
56;5420947784;5;Amazing;2020-01-19T00:19:37Z;jennalee1234;This app was an eye opener! Found out my home had bad ventilation all thanks to this app and was able to fix it the next day. My air quality went from poor to good because it helped me figure out the problem. Highly recommend.;;;;en
1627;5420441093;5;Great app;2020-01-18T21:00:55Z;motoman1969;I highly recommend;;;;en
2273;5417998331;5;Helpful;2020-01-18T08:19:48Z;oui-jaah;Great app. Super helpful for city dwellers;;;;en
11;5417991494;5;Incredibly helpful for people who live in China;2020-01-18T08:17:07Z;shdni;Well, download this app now if you’re living in Shanghai or Beijing. The air quality of Shanghai is extremely bad in winter as pollutes were blown over from the north in this period of time. With the app you will be cognizant of when to wear a mask when going out.;;;;en
208;5417966455;5;Works great especially Thailand;2020-01-18T08:07:44Z;what the F ever 420;Very accurate way to check air quality, even down to the hour of the day. I’ve used it plenty of times internationally as well and finds all locations I’ve ever searched for.;;;;en
1354;5417448922;5;Helps a lot!;2020-01-18T04:38:37Z;Bubba8152;The AirVisual app is fairly accurate and representative of the actual. I’d recomme nd it to give “general”observations.;;;;en
1793;5415645162;5;Thanks fully;2020-01-17T17:19:01Z;Ros KimLong;This application can help millions people ❤️❤️;;;;en
1967;5414463688;5;Great app!;2020-01-17T11:13:16Z;Gie834;Helped so much during Australian fires;;;;en
2526;5412107114;5;Zendra;2020-01-16T20:51:39Z;Zzendra;Very good app.;;;;en
318;5411636728;5;Accurate & crowdsourced;2020-01-16T17:53:46Z;GutekZ;The air quality data updates hourly. The data is crowdsourced, so you can get very accurate information based on your location! It also includes guides to help you plan your daily activities around air quality!;;;;en
2364;5408614210;5;Sofia;2020-01-16T01:05:22Z;SOFIA GARIBAY;Really helpful;;;;en
685;5408311763;5;Air quality monitoring app is great;2020-01-15T23:03:33Z;Space pirate 7000;I am using this app every day now. I check the air Quality before working out;;;;en
2302;5405498148;5;Good app;2020-01-15T07:23:51Z;itsbrittneybitchxx;Very useful;;;;en
965;5404537083;5;LA reviewer;2020-01-15T01:27:26Z;Soparvan;We always check your app where we live and whenever we travel internationally.;;;;en
3047;5401417911;5;Information is power;2020-01-14T07:44:37Z;collegediabetes.com;First time I feel informed about decisions around air quality. A few things I enjoy are how easy it is to scan various data sources, the color code for good/medium/bad, and forecasting.;;;;en
1355;5400212588;5;Thank goodness;2020-01-14T00:11:25Z;nunya_83839;Sensitive to air quality - this app helps keep me from getting sick! Love it!!!;;;;en
371;5399623194;5;I love this app;2020-01-13T20:15:06Z;Pamirose;I have asthma & this app has helped me to stay current with air quality.  I have a smart watch & so the air quality number comes over my watch & keeps current.  Great app;;;;en
1877;5398003612;5;Great application;2020-01-13T11:14:49Z;Vesnaja;It is good to know that Belgrade is one of the most poluted cities in the globe;;;;en
1175;5397728750;5;How’s your air?;2020-01-13T09:33:31Z;Yank Yoakum;This works apparently well, I am happy with the information;;;;en
433;5397621497;5;Breathe Easier;2020-01-13T09:01:23Z;KohSamuiBeachBum;An easy to use app that nicely displays the necessary information. I especially like the option to choose the sensors that I want pollution readings from.;;;;en
1356;5395320837;5;R;2020-01-12T18:58:39Z;sabanof;Currently, the best apps for this type of the information.;;;;en
434;5394454509;5;Very Helpful;2020-01-12T14:37:51Z;K8E318;My three month old daughter has a hard time breathing on her own. She requires oxygen assistance when the air quality is bad. This app helps me to know if she’ll need the oxygen or not.;;;;en
2232;5389679595;5;Great;2020-01-11T13:11:47Z;Viktor Serbia;app is very helpful;;;;en
1925;5388190795;5;Simple and Factual;2020-01-11T05:57:25Z;ozzieoggie;"Easy to get the relevant info.

Excellent";;;;en
1900;5388165126;5;Thank you;2020-01-11T05:47:35Z;Serfs234;Great app! A Must have, for living in Taichung;;;;en
479;5387362700;5;Great for travel in affected areas;2020-01-11T01:06:10Z;Osaka Fiddle Player;When I got to Saigon, knowing how awful the air was helped to inform my use of time. I wore a mask. Two weeks later, the air situation improved, and I spent more time outdoors.;;;;en
2611;5386095421;5;Great app!;2020-01-10T17:18:40Z;Tylerji;Great;;;;en
1782;5385266871;5;Great to be informed;2020-01-10T13:29:59Z;Cranial man;It’s help me make decisions where I should be living in Southeast Asia;;;;en
942;5384627750;5;Very helpful! Great data!;2020-01-10T10:32:16Z;Annoyed, but hopeful;With burning all over Asia at the moment, this has been invaluable to us and our health!;;;;en
800;5383900752;5;Great to have PM2.5 while in Australia;2020-01-10T06:59:34Z;robspoem;I’m currently in Australia and the smoke from the fires has been significant. This app has been very helpful in accessing the risk levels.;;;;en
1357;5382698757;5;Very good;2020-01-10T00:11:53Z;民生网po;This app has weather index from all over the world.;;;;en
1384;5373514946;5;Air Visual;2020-01-07T21:18:12Z;ACK KIM;Very helpful and easy app to see air conditions wherever you are.;;;;en
277;5373437137;5;Extremely helpful;2020-01-07T20:47:35Z;Mgsrcs;This app has been very helpful in managing our itinerary to Australia during the bushfires of 2020. So glad we found it. We’ll use the app wherever we go in the future as well as for use at home.;;;;en
1112;5373226867;5;Great tool;2020-01-07T19:22:35Z;SystemOne69;I use this app everyday to gauge my air quality in  Afghanistan. Great tool and highly recommend it.;;;;en
2280;5371805050;5;very good but bug opening app from widgets!;2020-01-07T11:44:17Z;mohammad.gholamshahi;"tnx ♥️
please fix this bug";;;;en
2493;5371794155;5;Superb app;2020-01-07T11:40:53Z;bozaeko;Very helpfull app;;;;en
1454;5370871390;5;Great app;2020-01-07T05:36:19Z;Mouton Rothschild;Helps you keep track of pollution in your city;;;;en
877;5369586685;5;Best app to monitor air quality;2020-01-06T21:03:06Z;Seoul18;Make sure to check out the AirVisual Earth map for satellite air movement to see what’s coming. Only app to have!;;;;en
3050;5369471838;5;Perfect;2020-01-06T20:15:41Z;pedram tehrani;Perfect;;;;en
1946;5367727046;5;Great app!;2020-01-06T10:48:25Z;Annahlala;Its a great ap for tracking our evironment!;;;;en
2604;5367129937;5;Marli tadayon;2020-01-06T06:49:17Z;marli tadayon;Perfect;;;;en
1328;5365986765;5;Incredible app!;2020-01-05T23:19:51Z;PaolodiVerona;Using this app to monitor Melbourne’s air quality during the nearby fires.  Very useful!;;;;en
2453;5359300149;5;Good app;2020-01-04T10:45:03Z;OSW_Review;Good app for people whit asma;;;;en
1176;5358867523;5;Good;2020-01-04T08:18:36Z;Nightmare021;"But just one weakness is that this app couldnt find the right location
Thank you";;;;en
1177;5358408833;5;Quality;2020-01-04T05:35:13Z;DestinyCaptive.WB;its very good app for checking the air quality!;;;;en
421;5355487826;5;Super helpful through fire season;2020-01-03T13:42:12Z;Workathomemom;With young children, it has been amazingly helpful to know when it is safe to go outside before we all start coughing.;;;;en
1999;5355099010;5;Super useful;2020-01-03T11:57:56Z;binhnguyenle;Great info for the people;;;;en
2633;5354464171;5;Mahsa800;2020-01-03T08:41:15Z;mahsa800;Perfect;;;;en
667;5353902183;5;An indispensable app;2020-01-03T05:13:37Z;ruanailan;This is an awesome easy to navigate app. For those who live in China, or other polluted areas, absolutely indispensable- especially the pollution forecasts. Super helpful for planning events and such;;;;en
2058;5350386979;5;Best app;2020-01-02T09:38:57Z;Meslamih;I appreciate the producers of this app, it really helps me in Iran.;;;;en
1667;5348471568;5;SLC Air 😕;2020-01-01T22:15:04Z;swisellut;I’m a runner and this apps helps me gauge wether or not I should do an outside run or hit the treadmill at the gym.;;;;en
2412;5347911690;5;Love it!;2020-01-01T18:55:59Z;Acoco876;So grateful for this resource!;;;;en
1926;5347888047;5;Breathing better;2020-01-01T18:48:04Z;Dee1234554321;Ain't nobody got time for pollution;;;;en
278;5347867957;5;Air quality;2020-01-01T18:41:20Z;novanic;Great app. I wouldn’t mind if there were suggestions of things to do if air quality is poor. Maybe even links to services or items to purchase.;;;;en
1509;5347312931;5;The Best!;2020-01-01T15:51:41Z;IRINA.IIRI;Great app for the sensitive groups! Accurate estimation of air quality and what to do in regards to it!;;;;en
1535;5343889908;5;Very helpful;2019-12-31T19:52:54Z;Usabg;"Very helpful, 
you have an idea of what you are breathing.";;;;en
2250;5341818548;5;Great;2019-12-31T08:29:45Z;Mahsa.kh;Great 👌🏻 I used it so much;;;;en
558;5341042219;5;I love it;2019-12-31T03:04:16Z;goldcahins;This app has been so helpful and has helped me when I went on vacation like no other app. Easy to use and interesting too!!;;;;en
1178;5341032066;5;One of top health app;2019-12-31T03:01:06Z;Seyed Amin;I consider this app is so helpful for me to plan my daily steps as well as cycling activities.;;;;en
984;5339443477;5;Easy to use;2019-12-30T17:11:14Z;Tazonemillion;Easy to use and helpful to pinpoint air quality by neighborhood;;;;en
2303;5339359820;5;Peyman;2019-12-30T16:44:07Z;Peyman Salimi;Very handy and helpful;;;;en
1536;5336584890;5;a reliable tool;2019-12-30T00:32:50Z;MaxnMark;An exclusively reliable tool;;;;en
2035;5335621328;5;Efficient;2019-12-29T18:37:56Z;Redheart 1352;"It’s a helpful app
I like it";;;;en
4;5333716395;5;Peace of Mind;2019-12-29T08:29:19Z;TangoXray;The app is so helpful as a quick reference to the air quality outside. I don’t have to guess and I know the reading is legitimate and accurate. In London, pollution is a major concern and exacerbates respiratory issues especially for children. I use AirVisual as a guide to determine when I turn on the air purifier for my infant son. The monitoring station is close to where I live so I am getting information that is up-to-date and relevant to the particular area where I live. My next step is to purchase one of the AirVisual monitors so I may see the readings in my own home as well as contribute data to the community. The app is very informative, giving you the basic or in depth information whichever  you may prefer. Keep up the good work!;;;;en
879;5331047696;5;Great app!;2019-12-28T16:18:06Z;pj n sc;I really like the simplicity of this app and how quick it is to get important air quality information.;;;;en
2291;5330428546;5;Great app!;2019-12-28T13:19:16Z;Ashley4glam;Very resourceful and helpful;;;;en
1987;5328559007;5;Perfect;2019-12-28T02:26:46Z;faridjf;I think this is the best app for air pollution;;;;en
2464;5325553056;5;Very good;2019-12-27T10:17:43Z;Agha masoud;Very good app;;;;en
2000;5322375745;5;Helpful;2019-12-26T15:52:47Z;Hamed VKN;It’s simple and useful. I prefer it;;;;en
2281;5321526125;5;Thanks you;2019-12-26T11:48:22Z;ngocminh3040;Yes good info, good app;;;;en
1758;5320776167;5;👍;2019-12-26T07:48:10Z;Loolps;It is good because it was will help your lungs more;;;;en
1927;5319349500;5;So useful for my country;2019-12-25T22:23:33Z;Shadow13572;Perfect;;;;en
2750;5319315532;5;I like;2019-12-25T22:10:47Z;Glen Bennett;THIS APP IS DANK BRO;;;;en
2096;5318471409;5;Wonderful;2019-12-25T17:24:16Z;honeymyson;Hi your program is the best;;;;en
2210;5317734899;5;Tốt;2019-12-25T13:50:07Z;hoan_nguyen12;Very useful;;;;en
435;5316842936;5;Aidaaa;2019-12-25T10:01:24Z;aidamishano;The prediction of air in upcoming days is very helpful, also the map and seperation of air quality according to different stations is awesome. I checked it with formal declaration of aor quality and it matched them, so it's very accurate.;;;;en
2192;5315657224;5;Great app;2019-12-25T02:38:45Z;Tokyoev;Super easy to read and helpful. Great app for AQI;;;;en
2251;5313914511;5;really helpful;2019-12-24T16:00:51Z;armin rhe doctor;this app is super wonderful and i totally recommend it.;;;;en
1209;5313135619;5;Very useful;2019-12-24T12:45:37Z;Ho3e!N;"Exact and useful 
Hope to cover more cities.";;;;en
560;5311171059;5;Nice app!;2019-12-24T03:11:19Z;Rlfczz;It provides a lot of useful and detailed information about air quality at a given location.;;;;en
1795;5308865590;5;Good ap;2019-12-23T14:13:06Z;King Alireza;Thank you very very well;;;;en
1838;5306558118;5;Great app;2019-12-23T00:28:20Z;taco joshy;Functionality as an aspect 10/10. Great app.;;;;en
2123;5300812472;5;Good;2019-12-21T16:58:43Z;bardiaxx;Its really good for all country;;;;en
311;5300451363;5;Check This and the Weather App Daily;2019-12-21T15:23:38Z;Cliff_87;Living in a very polluted country means that I need to check the air quality on a regular basis to see if I need a mask, need to limit outdoor activity, or need to turn on my air purifier. This app is efficient and reliable, and I really like the air quality forecast as well.;;;;en
