,Unnamed: 0,review_id,rating,title,review_date,user_name,review,response_id,dev_response,response_date,lang,opinion_unit
116,286,5783374950,5,"Smart, Simple, Attractive",2020-04-09T00:34:29Z,GoldenAge369,What a great idea to build an open source community to help people understand the air quality they are breathing.  Air quality is a growing concern around the planet.  The air you breath is just as important as the water you drink in my opinion.  This app is driving me to purchase the IQ Air sensor to go with my home air filter unit.,,,,en,What a great idea to build an open source community to help people understand the air quality they are breathing.  
117,286,5783374950,5,"Smart, Simple, Attractive",2020-04-09T00:34:29Z,GoldenAge369,What a great idea to build an open source community to help people understand the air quality they are breathing.  Air quality is a growing concern around the planet.  The air you breath is just as important as the water you drink in my opinion.  This app is driving me to purchase the IQ Air sensor to go with my home air filter unit.,,,,en,Air quality is a growing concern around the planet.  
118,286,5783374950,5,"Smart, Simple, Attractive",2020-04-09T00:34:29Z,GoldenAge369,What a great idea to build an open source community to help people understand the air quality they are breathing.  Air quality is a growing concern around the planet.  The air you breath is just as important as the water you drink in my opinion.  This app is driving me to purchase the IQ Air sensor to go with my home air filter unit.,,,,en,The air you breath is just as important as the water you drink in my opinion.  
119,286,5783374950,5,"Smart, Simple, Attractive",2020-04-09T00:34:29Z,GoldenAge369,What a great idea to build an open source community to help people understand the air quality they are breathing.  Air quality is a growing concern around the planet.  The air you breath is just as important as the water you drink in my opinion.  This app is driving me to purchase the IQ Air sensor to go with my home air filter unit.,,,,en,This app is driving me to purchase the IQ Air sensor to go with my home air filter unit.
120,1207,5771164574,5,Works,2020-04-06T14:02:30Z,quipwhip,Tells me when it’s safe to air out the house,,,,en,Tells me when it’s safe to air out the house
121,769,5761930201,5,Son with asthma,2020-04-04T15:53:25Z,<3 this app for asthma,Love this app and allows me to know when he can go outside to play or when we will have difficulties.,,,,en,Love this app and allows me to know when he can go outside to play or when we will have difficulties.
122,213,5758738947,5,Great app!,2020-04-04T02:03:48Z,Lausanne19,"I love that it gives me the air quality in cities all over the world, it helps me to decide where to go in vacations, how my parents are doing in their city etc. Despite the present COVID-19 crisis I have hope that one day we’ll be able to go places again.

In Watertown he meantime keeping an eye on the air quality we inhale is super important.",,,,en,"I love that it gives me the air quality in cities all over the world, it helps me to decide where to go in vacations, how my parents are doing in their city etc."
123,213,5758738947,5,Great app!,2020-04-04T02:03:48Z,Lausanne19,"I love that it gives me the air quality in cities all over the world, it helps me to decide where to go in vacations, how my parents are doing in their city etc. Despite the present COVID-19 crisis I have hope that one day we’ll be able to go places again.

In Watertown he meantime keeping an eye on the air quality we inhale is super important.",,,,en,Despite the present COVID-19 crisis I have hope that one day we’ll be able to go places again.
124,213,5758738947,5,Great app!,2020-04-04T02:03:48Z,Lausanne19,"I love that it gives me the air quality in cities all over the world, it helps me to decide where to go in vacations, how my parents are doing in their city etc. Despite the present COVID-19 crisis I have hope that one day we’ll be able to go places again.

In Watertown he meantime keeping an eye on the air quality we inhale is super important.",,,,en,In Watertown he meantime keeping an eye on the air quality we inhale is super important.
125,2249,5756748210,5,Life Savers World Savers,2020-04-03T16:31:40Z,Dannyshammy,thank you,,,,en,thank you
126,2330,5747913928,5,Superb!!!,2020-04-01T22:22:11Z,78?06?,Great!  Very informative and helpful.,,,,en,Great!  
127,2330,5747913928,5,Superb!!!,2020-04-01T22:22:11Z,78?06?,Great!  Very informative and helpful.,,,,en,Very informative and helpful.
128,1004,5745391753,5,Air quality,2020-04-01T10:54:30Z,Carlitos (way),Don’t leave home without it.,,,,en,Don’t leave home without it.
129,2625,5739389899,5,Theo247,2020-03-31T06:42:33Z,Theo247,Great App!,,,,en,Great App!
130,1060,5738249857,5,Very helpful,2020-03-31T01:27:12Z,Worldatmyfeet,I look at the rating before I step out the door. Got asthma and need to be careful.,,,,en,I look at the rating before I step out the door.
131,1060,5738249857,5,Very helpful,2020-03-31T01:27:12Z,Worldatmyfeet,I look at the rating before I step out the door. Got asthma and need to be careful.,,,,en,Got asthma and need to be careful.
132,406,5738141708,5,Excellent app,2020-03-31T00:55:25Z,Johnny.W.,"Clear to read and easy to use with an elegant design. Most importantly, the app can show many useful and reliable data. Highly recommend.",,,,en,Clear to read and easy to use with an elegant design.
133,406,5738141708,5,Excellent app,2020-03-31T00:55:25Z,Johnny.W.,"Clear to read and easy to use with an elegant design. Most importantly, the app can show many useful and reliable data. Highly recommend.",,,,en,"Most importantly, the app can show many useful and reliable data."
134,406,5738141708,5,Excellent app,2020-03-31T00:55:25Z,Johnny.W.,"Clear to read and easy to use with an elegant design. Most importantly, the app can show many useful and reliable data. Highly recommend.",,,,en,Highly recommend.
135,1861,5737604599,5,best air quality app!,2020-03-30T22:02:57Z,Rehelp,air quality in my opinion is hugely underrated when it comes to health and this app really lets get a deeper look into how it is where you live,,,,en,air quality in my opinion is hugely underrated when it comes to health and this app really lets get a deeper look into how it is where you live
136,896,5737050776,5,Just works as advertised,2020-03-30T19:05:21Z,iMrMuckle,It not only works with my iPhone but with my Apple Watch.,,,,en,It not only works with my iPhone
137,896,5737050776,5,Just works as advertised,2020-03-30T19:05:21Z,iMrMuckle,It not only works with my iPhone but with my Apple Watch.,,,,en,but with my Apple Watch.
138,2596,5734435977,5,Great!,2020-03-30T07:06:46Z,itacd,Great app,,,,en,Great app
139,2597,5732928162,5,Shajiboss,2020-03-29T23:03:32Z,Shajibos,Perfect,,,,en,Perfect
140,2393,5732794907,5,Easy to add my fav spots,2020-03-29T22:17:13Z,cutler cay babe,Great,,,,en,Great
141,2439,5730518447,5,Prayanak,2020-03-29T11:45:03Z,Prayanak,Very useful,,,,en,Very useful
142,2190,5726990072,5,Great,2020-03-28T17:24:21Z,hgliv,Works fantastic,,,,en,Works fantastic
143,407,5719082011,5,So helpful,2020-03-27T03:11:59Z,Kan-do!,"Not only do I get to know the air quality where I am but I can also check the air where my family is!
So important for seniors and people with asthma/lung conditions.",,,,en,Not only do I get to know the air quality where I am
144,407,5719082011,5,So helpful,2020-03-27T03:11:59Z,Kan-do!,"Not only do I get to know the air quality where I am but I can also check the air where my family is!
So important for seniors and people with asthma/lung conditions.",,,,en,but I can also check the air where my family is!
145,407,5719082011,5,So helpful,2020-03-27T03:11:59Z,Kan-do!,"Not only do I get to know the air quality where I am but I can also check the air where my family is!
So important for seniors and people with asthma/lung conditions.",,,,en,So important for seniors and people with asthma/lung conditions.
146,2484,5699066278,5,Great,2020-03-23T01:30:17Z,jeh Thailand,This is a great resource!,,,,en,This is a great resource!
147,963,5697224774,5,Best,2020-03-22T16:05:28Z,Couple2tree,It’s good to have peace of mind knowing where I am and where I go that I’ll be forewarned of the air quality and can prepare accordingly.,,,,en,It’s good to have peace of mind knowing where I am and where I go that I’ll be forewarned of the air quality and can prepare accordingly.
148,2490,5693908945,5,Greath,2020-03-21T23:18:31Z,shuca84,Evriting special,,,,en,Evriting special
149,1086,5693699922,5,Great App,2020-03-21T22:06:21Z,Jehan1,That is my daily application at the moment and can’t stop using it - Thank you :),,,,en,That is my daily application at the moment and can’t stop using it
150,1086,5693699922,5,Great App,2020-03-21T22:06:21Z,Jehan1,That is my daily application at the moment and can’t stop using it - Thank you :),,,,en,- Thank you :)
151,1111,5690133493,5,Helpful Travel Tool,2020-03-21T04:53:40Z,Medical Traveler,On recent trip to SE Asia we used this app to look for less smoky places to travel.,,,,en,On recent trip to SE Asia we used this app to look for less smoky places to travel.
152,2378,5689298647,5,COVID-19,2020-03-21T00:40:31Z,jeroen roIand,Shocking about air quality in italy Milaan about COVID-19 disease,,,,en,Shocking about air quality in italy Milaan about COVID-19 disease
153,1644,5688261281,5,Helps to know when the air is bad!,2020-03-20T18:55:28Z,Gingernai,Love this app!,,,,en,Love this app!
154,2095,5687262091,5,Great app I used to. Thanks,2020-03-20T14:16:41Z,Benjamin_Hoang,Great app I used to. Thanks,,,,en,Great app I used to.
